acid,acid_t,cif_id,foracid,foracid_t,pan,acct_num,acct_name
576177499,AC40044558,DLNLEG3169101,57DL551498524015,FA8575164182675298,PAN944763272,751641826752,
576177504,AC19960464,DLNLEG3169101,57DL551498524016,FA2353177892925035,PAN944763272,531778929250,
297450219,AC72928658,DLNIND9910969,029FFN0061514005,FA1509238962862497,PAN170015742,092389628624,Poshan Gopal Bhandari
U97541871,AC75024609,DLNIND8496642,309DLN1166828003,FA1019098353725922,PAN593892274,190983537259,Gambheer Bipin Adhikari
547088901,AC35350152,DLNIND5576304,054FFN1082803004,FA5359714052595420,PAN747150056,597140525954,Lucy Laxmi Regmi
23541490,AC98937079,DLNLEG5142567,2327114400524002,FA3465149429196953,PAN491606593,651494291969,
336322890,AC47998563,DLNLEG6576494,033TD59092002023,FA8894703548471418,PAN813377590,947035484714,
336322891,AC71818097,DLNLEG6576494,033TD59092002024,FA8931446906128463,PAN813377590,314469061284,
547136805,AC79184517,DLNIND5576304,054FFN1082803005,FA4207521348480567,PAN747150056,075213484805,Lucy Laxmi Regmi
547633231,AC78816921,DLNIND5576304,054FFN1082803010,FA5751454951540760,PAN747150056,514549515407,Lucy Laxmi Regmi
547597129,AC15104962,DLNIND5576304,054FFN1082803009,FA3461173814768293,PAN747150056,611738147682,Lucy Laxmi Regmi
547531578,AC52494852,DLNIND5576304,054FFN1082803008,FA2509938323798534,PAN747150056,099383237985,Lucy Laxmi Regmi
547507756,AC12171515,DLNIND5576304,054FFN1082803007,FA9052830986690958,PAN747150056,528309866909,Lucy Laxmi Regmi
P66789797,AC73623991,DLNLEG6576494,256TD59092002041,FA5471044591771369,PAN813377590,710445917713,
667094985,AC22465875,DLNIND7426436,066DLN6368828001,FA7679230003020167,PAN849149601,792300030201,Shirish Shankar Timalsina
U16828958,AC56699910,DLNLEG6576494,301TD59092002042,FA5238688822372861,PAN813377590,386888223728,
30565807,AC22555784,DLNLEG1075920,3041090144840009,FA1539510405291721,PAN136521569,395104052917,
30565652,AC47205635,DLNLEG1075920,3041090144524008,FA2987591865490592,PAN136521569,875918654905,
D25700562,AC84120237,DLNLEG6218579,1324150038863002,FA8886692156439892,PAN533918346,866921564398,MANASLU HOSPITALITY PVT. LTD.
297596894,AC59686447,DLNIND9910969,029FFN0061514007,FA2281423377521490,PAN170015742,814233775214,Poshan Gopal Bhandari
297739273,AC46897086,DLNIND9910969,029FFN0061514008,FA6871127386769707,PAN170015742,711273867697,Poshan Gopal Bhandari
547356551,AC10299440,DLNIND5576304,054FFN1082803006,FA8791407249076419,PAN747150056,914072490764,Lucy Laxmi Regmi
297583778,AC46229682,DLNIND9910969,029FFN0061514006,FA5514826189518128,PAN170015742,148261895181,Poshan Gopal Bhandari
V77432406,AC55541408,DLNIND1138256,317TD50264434009,FA3418537374717057,PAN372339539,185373747170,Kalyan Gopal Maharjan
A16980376,AC90499660,DLNLEG8980703,101TD58384006068,FA4781155688360395,PAN922795324,811556883603,
157464086,AC78244117,DLNIND8212211,015FFN5483718025,FA5552419423760158,PAN976589899,524194237601,Tanushree Devi Regmi
157469670,AC64903431,DLNIND8212211,015FFN5483718026,FA7762572910633252,PAN976589899,625729106332,Tanushree Devi Regmi
157480308,AC18829376,DLNIND8212211,015FFN5483718027,FA2947106377054681,PAN976589899,471063770546,Tanushree Devi Regmi
099992311,AC78307143,DLNIND1568693,009TD52169468021,FA9260794671177395,PAN651060348,607946711773,Srijeet Prasad Tamang
2610439220,AC16851940,DLNIND1255130,026FF16519712197,FA7309432130311866,PAN331700070,094321303118,Adarsh Bhakta Lama
2610439219,AC77264271,DLNIND1255130,026FF16519712196,FA1841212296568011,PAN331700070,412122965680,Adarsh Bhakta Lama
2610439221,AC79280007,DLNIND1255130,026FF16519712198,FA1583414954899893,PAN331700070,834149548998,Adarsh Bhakta Lama
2610439222,AC42644706,DLNIND1255130,026FF16519712199,FA1237309186355287,PAN331700070,373091863552,Adarsh Bhakta Lama
R810444891,AC44428177,DLNIND8738953,278TD56283925047,FA1048118254996693,PAN401676066,481182549966,Sahil Bahadur Yadav
0910445931,AC52325428,DLNIND1568693,009TD52169468024,FA1209290266271722,PAN651060348,092902662717,Srijeet Prasad Tamang
2610439218,AC91674670,DLNIND1255130,026FF16519712195,FA3306411689580474,PAN331700070,064116895804,Adarsh Bhakta Lama
2610439217,AC34953960,DLNIND1255130,026FF16519712194,FA6077728090586011,PAN331700070,777280905860,Adarsh Bhakta Lama
339712444,AC56017716,DLNLEG6576494,033TD59092002083,FA1612812495743137,PAN813377590,128124957431,
5410479251,AC83801684,DLNIND5576304,054FFN1082803095,FA1771781200844060,PAN747150056,717812008440,Lucy Laxmi Regmi
2610439216,AC36966734,DLNIND1255130,026FF16519712193,FA3474803530437430,PAN331700070,748035304374,Adarsh Bhakta Lama
J35740131,AC43787823,DLNLEG8767566,1934150510833005,FA5621695119746507,PAN402958382,216951197465,SUNSARI MANUFACTURING LTD.
J35813875,AC10606189,DLNLEG8767566,1934450510833006,FA2434157826262890,PAN402958382,341578262628,SUNSARI MANUFACTURING LTD.
09560371,AC36820308,DLNLEG1189719,0941128392524003,FA5597853428054602,PAN240743444,978534280546,
549253516,AC19456659,DLNIND5576304,054FFN1082803057,FA7796589630942126,PAN747150056,965896309421,Lucy Laxmi Regmi
549281418,AC61594010,DLNIND5576304,054FFN1082803058,FA8564200136224168,PAN747150056,642001362241,Lucy Laxmi Regmi
549418800,AC51022758,DLNIND5576304,054FFN1082803060,FA4206785629314148,PAN747150056,067856293141,Lucy Laxmi Regmi
549364978,AC11539348,DLNIND5576304,054FFN1082803059,FA2821179804488212,PAN747150056,211798044882,Lucy Laxmi Regmi
269437170,AC91644451,DLNIND1255130,026FF16519711089,FA5501847480275667,PAN331700070,018474802756,Adarsh Bhakta Lama
269437180,AC26424354,DLNIND1255130,026FF16519711099,FA4059720281911091,PAN331700070,597202819110,Adarsh Bhakta Lama
269437181,AC42274744,DLNIND1255130,026FF16519711100,FA4442372338159724,PAN331700070,423723381597,Adarsh Bhakta Lama
269437183,AC52707158,DLNIND1255130,026FF16519711102,FA4024479155589285,PAN331700070,244791555892,Adarsh Bhakta Lama
269437202,AC12756900,DLNIND1255130,026FF16519711112,FA6331295372461803,PAN331700070,312953724618,Adarsh Bhakta Lama
269437191,AC63011497,DLNIND1255130,026FF16519711108,FA2504076748300124,PAN331700070,040767483001,Adarsh Bhakta Lama
269437168,AC11378573,DLNIND1255130,026FF16519711087,FA4127196453455180,PAN331700070,271964534551,Adarsh Bhakta Lama
269437169,AC39465179,DLNIND1255130,026FF16519711088,FA8368962335896088,PAN331700070,689623358960,Adarsh Bhakta Lama
269437178,AC73851356,DLNIND1255130,026FF16519711097,FA5744987246924093,PAN331700070,449872469240,Adarsh Bhakta Lama
269437196,AC23893734,DLNIND1255130,026FF16519711110,FA6515315799781891,PAN331700070,153157997818,Adarsh Bhakta Lama
269437197,AC43998129,DLNIND1255130,026FF16519711111,FA7822075553919065,PAN331700070,220755539190,Adarsh Bhakta Lama
269437174,AC36982321,DLNIND1255130,026FF16519711093,FA3418749149893903,PAN331700070,187491498939,Adarsh Bhakta Lama
269437182,AC76656563,DLNIND1255130,026FF16519711101,FA1765492002953796,PAN331700070,654920029537,Adarsh Bhakta Lama
269437175,AC10313491,DLNIND1255130,026FF16519711094,FA8175019605667960,PAN331700070,750196056679,Adarsh Bhakta Lama
269437179,AC70620378,DLNIND1255130,026FF16519711098,FA6982740308571062,PAN331700070,827403085710,Adarsh Bhakta Lama
269437184,AC72689574,DLNIND1255130,026FF16519711103,FA5386212950662383,PAN331700070,862129506623,Adarsh Bhakta Lama
269437167,AC90938283,DLNIND1255130,026FF16519711086,FA4167591466633350,PAN331700070,675914666333,Adarsh Bhakta Lama
269437177,AC65317083,DLNIND1255130,026FF16519711096,FA4350652651527898,PAN331700070,506526515278,Adarsh Bhakta Lama
269437173,AC95545302,DLNIND1255130,026FF16519711092,FA5576462083753953,PAN331700070,764620837539,Adarsh Bhakta Lama
269437185,AC70939245,DLNIND1255130,026FF16519711104,FA9095284395511158,PAN331700070,952843955111,Adarsh Bhakta Lama
269437176,AC33313216,DLNIND1255130,026FF16519711095,FA3946472903802983,PAN331700070,464729038029,Adarsh Bhakta Lama
269437194,AC76229055,DLNIND1255130,026FF16519711109,FA9899560156211146,PAN331700070,995601562111,Adarsh Bhakta Lama
269437186,AC53722800,DLNIND1255130,026FF16519711105,FA4700759025827112,PAN331700070,007590258271,Adarsh Bhakta Lama
269437172,AC59930575,DLNIND1255130,026FF16519711091,FA6357766175321228,PAN331700070,577661753212,Adarsh Bhakta Lama
269437171,AC78406900,DLNIND1255130,026FF16519711090,FA7032871323304988,PAN331700070,328713233049,Adarsh Bhakta Lama
269437225,AC79921854,DLNIND1255130,026FF16519711128,FA4234670984032362,PAN331700070,346709840323,Adarsh Bhakta Lama
269437240,AC70438511,DLNIND1255130,026FF16519711138,FA2492439464524094,PAN331700070,924394645240,Adarsh Bhakta Lama
269437268,AC37531557,DLNIND1255130,026FF16519711147,FA9557680546718513,PAN331700070,576805467185,Adarsh Bhakta Lama
269437281,AC73844848,DLNIND1255130,026FF16519711155,FA4038436751015750,PAN331700070,384367510157,Adarsh Bhakta Lama
269437187,AC62099058,DLNIND1255130,026FF16519711106,FA3389160555441369,PAN331700070,891605554413,Adarsh Bhakta Lama
269437190,AC42458056,DLNIND1255130,026FF16519711107,FA6969631943592223,PAN331700070,696319435922,Adarsh Bhakta Lama
269437238,AC56334133,DLNIND1255130,026FF16519711137,FA6239720909473863,PAN331700070,397209094738,Adarsh Bhakta Lama
269437278,AC32522087,DLNIND1255130,026FF16519711154,FA8809235061413974,PAN331700070,092350614139,Adarsh Bhakta Lama
269437283,AC21237138,DLNIND1255130,026FF16519711157,FA9659721503280041,PAN331700070,597215032800,Adarsh Bhakta Lama
269437284,AC38676447,DLNIND1255130,026FF16519711158,FA8850760831282299,PAN331700070,507608312822,Adarsh Bhakta Lama
269437145,AC39283954,DLNIND1255130,026FF16519711065,FA6479120016848133,PAN331700070,791200168481,Adarsh Bhakta Lama
269437282,AC26760670,DLNIND1255130,026FF16519711156,FA4748498458159136,PAN331700070,484984581591,Adarsh Bhakta Lama
269437252,AC36221972,DLNIND1255130,026FF16519711143,FA8860904047560113,PAN331700070,609040475601,Adarsh Bhakta Lama
269437221,AC66398821,DLNIND1255130,026FF16519711125,FA8843257025252831,PAN331700070,432570252528,Adarsh Bhakta Lama
269437258,AC15021739,DLNIND1255130,026FF16519711145,FA1817912045978347,PAN331700070,179120459783,Adarsh Bhakta Lama
269437273,AC81507928,DLNIND1255130,026FF16519711149,FA9206834246973067,PAN331700070,068342469730,Adarsh Bhakta Lama
269437293,AC82618684,DLNIND1255130,026FF16519711166,FA8003494789457045,PAN331700070,034947894570,Adarsh Bhakta Lama
269437144,AC96378331,DLNIND1255130,026FF16519711064,FA1921774829287268,PAN331700070,217748292872,Adarsh Bhakta Lama
269437220,AC19185635,DLNIND1255130,026FF16519711124,FA4124958444446592,PAN331700070,249584444465,Adarsh Bhakta Lama
269437305,AC21187700,DLNIND1255130,026FF16519711178,FA1068650222024506,PAN331700070,686502220245,Adarsh Bhakta Lama
269437295,AC80388941,DLNIND1255130,026FF16519711168,FA4631171324868654,PAN331700070,311713248686,Adarsh Bhakta Lama
269437296,AC53517503,DLNIND1255130,026FF16519711169,FA5303303957123252,PAN331700070,033039571232,Adarsh Bhakta Lama
269437216,AC80499360,DLNIND1255130,026FF16519711120,FA9257916332623245,PAN331700070,579163326232,Adarsh Bhakta Lama
269437235,AC40311994,DLNIND1255130,026FF16519711134,FA8639406964623341,PAN331700070,394069646233,Adarsh Bhakta Lama
269437292,AC87200990,DLNIND1255130,026FF16519711165,FA2218678839784813,PAN331700070,186788397848,Adarsh Bhakta Lama
269437302,AC17400540,DLNIND1255130,026FF16519711175,FA5536351691177625,PAN331700070,363516911776,Adarsh Bhakta Lama
269437300,AC58470091,DLNIND1255130,026FF16519711173,FA7542006693908133,PAN331700070,420066939081,Adarsh Bhakta Lama
269437103,AC58355713,DLNIND1255130,026FF16519711043,FA5605066750293223,PAN331700070,050667502932,Adarsh Bhakta Lama
269437223,AC62303934,DLNIND1255130,026FF16519711126,FA6563465589835981,PAN331700070,634655898359,Adarsh Bhakta Lama
269437287,AC45680180,DLNIND1255130,026FF16519711161,FA9072993500209831,PAN331700070,729935002098,Adarsh Bhakta Lama
269437289,AC13262709,DLNIND1255130,026FF16519711162,FA3259630178291675,PAN331700070,596301782916,Adarsh Bhakta Lama
269437294,AC15256139,DLNIND1255130,026FF16519711167,FA1716954190639022,PAN331700070,169541906390,Adarsh Bhakta Lama
269437219,AC16921675,DLNIND1255130,026FF16519711123,FA8289323793925637,PAN331700070,893237939256,Adarsh Bhakta Lama
269437236,AC82602132,DLNIND1255130,026FF16519711135,FA8120639122487513,PAN331700070,206391224875,Adarsh Bhakta Lama
269437237,AC45648845,DLNIND1255130,026FF16519711136,FA7346462640098990,PAN331700070,464626400989,Adarsh Bhakta Lama
269437298,AC35307652,DLNIND1255130,026FF16519711171,FA8993664223609944,PAN331700070,936642236099,Adarsh Bhakta Lama
269437299,AC92956437,DLNIND1255130,026FF16519711172,FA2185368605169614,PAN331700070,853686051696,Adarsh Bhakta Lama
269437301,AC51975095,DLNIND1255130,026FF16519711174,FA6067857868815948,PAN331700070,678578688159,Adarsh Bhakta Lama
269437285,AC31504001,DLNIND1255130,026FF16519711159,FA2836064833728877,PAN331700070,360648337288,Adarsh Bhakta Lama
269437104,AC75757739,DLNIND1255130,026FF16519711044,FA4940267251793080,PAN331700070,402672517930,Adarsh Bhakta Lama
269437105,AC94210370,DLNIND1255130,026FF16519711045,FA2372853706347775,PAN331700070,728537063477,Adarsh Bhakta Lama
269437275,AC15241331,DLNIND1255130,026FF16519711151,FA1035210916563213,PAN331700070,352109165632,Adarsh Bhakta Lama
269437291,AC38665764,DLNIND1255130,026FF16519711164,FA7496984129768616,PAN331700070,969841297686,Adarsh Bhakta Lama
269437304,AC75002268,DLNIND1255130,026FF16519711177,FA4996826195074448,PAN331700070,968261950744,Adarsh Bhakta Lama
269437274,AC78880071,DLNIND1255130,026FF16519711150,FA1836459150681044,PAN331700070,364591506810,Adarsh Bhakta Lama
269437248,AC72439594,DLNIND1255130,026FF16519711140,FA7988730117945828,PAN331700070,887301179458,Adarsh Bhakta Lama
269437249,AC54727325,DLNIND1255130,026FF16519711141,FA2643440664606583,PAN331700070,434406646065,Adarsh Bhakta Lama
269437250,AC15050527,DLNIND1255130,026FF16519711142,FA9107404608517192,PAN331700070,074046085171,Adarsh Bhakta Lama
269437290,AC41492574,DLNIND1255130,026FF16519711163,FA7713701145736991,PAN331700070,137011457369,Adarsh Bhakta Lama
269437212,AC85599049,DLNIND1255130,026FF16519711116,FA8255849267905707,PAN331700070,558492679057,Adarsh Bhakta Lama
269437306,AC95020654,DLNIND1255130,026FF16519711179,FA2689262443126813,PAN331700070,892624431268,Adarsh Bhakta Lama
269437234,AC52514433,DLNIND1255130,026FF16519711133,FA3274456712478463,PAN331700070,744567124784,Adarsh Bhakta Lama
269437242,AC54733569,DLNIND1255130,026FF16519711139,FA6747782625712413,PAN331700070,477826257124,Adarsh Bhakta Lama
269437213,AC30532075,DLNIND1255130,026FF16519711117,FA7448477927741382,PAN331700070,484779277413,Adarsh Bhakta Lama
269437210,AC89616102,DLNIND1255130,026FF16519711114,FA5102366645086617,PAN331700070,023666450866,Adarsh Bhakta Lama
269437303,AC41980940,DLNIND1255130,026FF16519711176,FA2815439877472222,PAN331700070,154398774722,Adarsh Bhakta Lama
269437211,AC48275680,DLNIND1255130,026FF16519711115,FA6412463804945420,PAN331700070,124638049454,Adarsh Bhakta Lama
269437231,AC11710158,DLNIND1255130,026FF16519711132,FA7635488167809563,PAN331700070,354881678095,Adarsh Bhakta Lama
269437106,AC78211739,DLNIND1255130,026FF16519711046,FA2084690547227161,PAN331700070,846905472271,Adarsh Bhakta Lama
269437269,AC18585296,DLNIND1255130,026FF16519711148,FA4842239465535128,PAN331700070,422394655351,Adarsh Bhakta Lama
269437224,AC35287602,DLNIND1255130,026FF16519711127,FA4174075267527060,PAN331700070,740752675270,Adarsh Bhakta Lama
269437230,AC76465883,DLNIND1255130,026FF16519711131,FA8674035292564329,PAN331700070,740352925643,Adarsh Bhakta Lama
269437297,AC26740290,DLNIND1255130,026FF16519711170,FA2968929909981293,PAN331700070,689299099812,Adarsh Bhakta Lama
269437209,AC25310190,DLNIND1255130,026FF16519711113,FA6238293699490687,PAN331700070,382936994906,Adarsh Bhakta Lama
269437218,AC11356839,DLNIND1255130,026FF16519711122,FA2162491009185341,PAN331700070,624910091853,Adarsh Bhakta Lama
269437276,AC60076485,DLNIND1255130,026FF16519711152,FA7829117711684967,PAN331700070,291177116849,Adarsh Bhakta Lama
269437277,AC79611461,DLNIND1255130,026FF16519711153,FA6229294675363321,PAN331700070,292946753633,Adarsh Bhakta Lama
269437286,AC35141245,DLNIND1255130,026FF16519711160,FA1621531748921945,PAN331700070,215317489219,Adarsh Bhakta Lama
269437228,AC74574621,DLNIND1255130,026FF16519711129,FA8384600851840244,PAN331700070,846008518402,Adarsh Bhakta Lama
269437229,AC89826326,DLNIND1255130,026FF16519711130,FA2232999794457513,PAN331700070,329997944575,Adarsh Bhakta Lama
269437267,AC95201706,DLNIND1255130,026FF16519711146,FA8655432900016649,PAN331700070,554329000166,Adarsh Bhakta Lama
269437217,AC28808082,DLNIND1255130,026FF16519711121,FA6588050968046429,PAN331700070,880509680464,Adarsh Bhakta Lama
269437215,AC77351757,DLNIND1255130,026FF16519711119,FA7993858011015635,PAN331700070,938580110156,Adarsh Bhakta Lama
269437253,AC14372700,DLNIND1255130,026FF16519711144,FA2708348554317526,PAN331700070,083485543175,Adarsh Bhakta Lama
269437214,AC41965464,DLNIND1255130,026FF16519711118,FA3321078288123782,PAN331700070,210782881237,Adarsh Bhakta Lama
269437122,AC68626572,DLNIND1255130,026FF16519711055,FA1592565725563577,PAN331700070,925657255635,Adarsh Bhakta Lama
269437131,AC86029004,DLNIND1255130,026FF16519711059,FA9684320897843073,PAN331700070,843208978430,Adarsh Bhakta Lama
269437124,AC94677434,DLNIND1255130,026FF16519711056,FA4016237318950144,PAN331700070,162373189501,Adarsh Bhakta Lama
269437142,AC42040840,DLNIND1255130,026FF16519711063,FA7815349005099294,PAN331700070,153490050992,Adarsh Bhakta Lama
269437125,AC25619820,DLNIND1255130,026FF16519711057,FA5769080843798877,PAN331700070,690808437988,Adarsh Bhakta Lama
269437166,AC70603318,DLNIND1255130,026FF16519711085,FA1302280143767846,PAN331700070,022801437678,Adarsh Bhakta Lama
269437152,AC47546384,DLNIND1255130,026FF16519711072,FA9929564429300191,PAN331700070,295644293001,Adarsh Bhakta Lama
269437110,AC71056697,DLNIND1255130,026FF16519711050,FA9460679793915525,PAN331700070,606797939155,Adarsh Bhakta Lama
269437163,AC33351666,DLNIND1255130,026FF16519711082,FA6978920849021632,PAN331700070,789208490216,Adarsh Bhakta Lama
269437151,AC72802662,DLNIND1255130,026FF16519711071,FA1331408763731378,PAN331700070,314087637313,Adarsh Bhakta Lama
269437155,AC67019801,DLNIND1255130,026FF16519711075,FA1647030025786862,PAN331700070,470300257868,Adarsh Bhakta Lama
269437116,AC81533253,DLNIND1255130,026FF16519711054,FA6198293455263432,PAN331700070,982934552634,Adarsh Bhakta Lama
269437150,AC11413352,DLNIND1255130,026FF16519711070,FA2986745831402625,PAN331700070,867458314026,Adarsh Bhakta Lama
269437134,AC61113441,DLNIND1255130,026FF16519711060,FA7890705997348521,PAN331700070,907059973485,Adarsh Bhakta Lama
